,origin,dest,market_coupons,market_distance,market_fare,PASSENGERS
5113,MYR,EWR,1.0,550.0,101.1055266579974,2307.0
5114,MYR,FLL,1.0,529.0,59.26010152284264,788.0
5118,MYR,IAG,1.0,650.0,48.781581395348844,860.0
5121,MYR,ISP,1.0,586.0,70.9744801980198,808.0
5122,MYR,LBE,1.0,455.0,54.27889873417722,1580.0
5123,MYR,LCK,1.0,478.0,70.93249619482496,657.0
5125,MYR,LGA,1.0,563.0,74.35168993913355,2793.0
5129,MYR,MSP,1.0,1085.0,59.12300215982721,463.0
5130,MYR,ORD,1.0,753.0,89.6690523415978,1815.0
5132,MYR,PHL,1.0,473.0,87.26067755595888,1653.0
5133,MYR,PIT,1.0,475.0,65.66897658862877,1495.0
5136,MYR,SWF,1.0,601.0,90.12774451097805,501.0
5138,MYR,TTN,1.0,509.0,68.62922465208747,503.0
5141,OAK,ABQ,1.0,889.0,153.7018444561219,1903.0
5142,OAK,ATL,1.0,2130.0,215.00966617210685,1348.0
5143,OAK,AUS,1.0,1497.0,170.13125621890546,804.0
5144,OAK,AZA,1.0,668.0,78.812625250501,499.0
5146,OAK,BLI,1.0,764.0,84.23210412147506,922.0
5147,OAK,BNA,1.0,1959.0,206.2212158808933,806.0
5148,OAK,BOI,1.0,512.0,157.85919767441865,860.0
5151,OAK,BUR,1.0,325.0,125.11075862841777,8924.0
5152,OAK,BWI,1.0,2447.0,227.35532523850824,1153.0
5155,OAK,CMH,1.0,2110.0,199.04735632183906,783.0
5157,OAK,DAL,1.0,1468.0,184.48157400722022,1385.0
5159,OAK,DEN,1.0,957.0,166.22525773195878,3686.0
5162,OAK,DTW,1.0,2068.0,108.59641025641025,1326.0
5168,OAK,GEG,1.0,723.0,167.15658064516128,930.0
5169,OAK,HNL,1.0,2409.0,216.46904654654656,3996.0
5170,OAK,HOU,1.0,1642.0,198.60896625602572,1867.0
5172,OAK,IAH,1.0,1628.0,102.66750421585161,1186.0
5177,OAK,JFK,1.0,2576.0,213.27925025329282,987.0
5178,OAK,KOA,1.0,2378.0,238.24189484126984,1008.0
5179,OAK,LAS,1.0,407.0,89.2976685820517,11834.0
5180,OAK,LAX,1.0,337.0,104.14075950570343,10520.0
5182,OAK,LGB,1.0,353.0,93.72731172694537,6387.0
5183,OAK,LIH,1.0,2457.0,272.9167280378748,1901.0
5186,OAK,MCI,1.0,1489.0,213.08307506053268,826.0
5188,OAK,MDW,1.0,1844.0,211.35030775543703,2437.0
5193,OAK,MSY,1.0,1903.0,208.13797909407666,861.0
5194,OAK,OGG,1.0,2349.0,200.75119453924913,4102.0
5197,OAK,ONT,1.0,362.0,120.94506840665123,4751.0
5198,OAK,ORD,1.0,1836.0,123.84974949899801,998.0
5199,OAK,PDX,1.0,543.0,125.02400063552591,6294.0
5201,OAK,PHX,1.0,646.0,154.7977256868731,4586.0
5204,OAK,RNO,1.0,181.0,99.18295013850415,722.0
5206,OAK,SAN,1.0,446.0,117.92544188376753,9980.0
5208,OAK,SEA,1.0,672.0,137.15830320217415,8463.0
5209,OAK,SLC,1.0,588.0,143.40496825396826,3780.0
5210,OAK,SNA,1.0,371.0,146.37668153287083,6054.0
5211,OAK,STL,1.0,1725.0,217.2737987987988,666.0
5217,OGG,DEN,1.0,3302.0,390.02334872979213,866.0
5218,OGG,DFW,1.0,3711.0,495.9945139813582,751.0
5219,OGG,HNL,1.0,100.0,63.3048209392876,20803.0
5220,OGG,ITO,1.0,121.0,90.44934513274336,1130.0
5221,OGG,KOA,1.0,84.0,91.61451888809694,1403.0
5222,OGG,LAX,1.0,2486.0,295.03410435497125,9736.0
5223,OGG,LIH,1.0,201.0,120.88140625,2304.0
5226,OGG,OAK,1.0,2349.0,202.7477306364085,4054.0
5228,OGG,PDX,1.0,2562.0,244.16117546117545,2331.0
5229,OGG,PHX,1.0,2845.0,312.3984593023256,1032.0
5230,OGG,SAN,1.0,2541.0,268.79999101123593,2225.0
5231,OGG,SEA,1.0,2640.0,247.63529133858268,3810.0
5232,OGG,SFO,1.0,2338.0,257.9921035805627,4692.0
5233,OGG,SJC,1.0,2355.0,212.947512300123,3252.0
5235,OGG,SMF,1.0,2404.0,268.1238558909445,2054.0
5240,OKC,ATL,1.0,761.0,231.47840260798696,1227.0
5248,OKC,BWI,1.0,1180.0,182.24091089108913,505.0
5254,OKC,DCA,1.0,1158.0,160.2678293918919,1184.0
5255,OKC,DEN,1.0,495.0,131.97887092031755,3401.0
5256,OKC,DFW,1.0,175.0,171.0759319286872,617.0
5265,OKC,HOU,1.0,419.0,174.31240566037738,1484.0
5268,OKC,IAH,1.0,395.0,227.0732355046528,1397.0
5269,OKC,LAS,1.0,986.0,160.41511309115833,1459.0
5270,OKC,LAX,1.0,1187.0,231.45945998071358,1037.0
5273,OKC,MCO,1.0,1069.0,96.31821802935009,477.0
5274,OKC,MDW,1.0,691.0,133.98563953488372,516.0
5278,OKC,MSP,1.0,694.0,251.57443319838058,494.0
5282,OKC,ORD,1.0,693.0,202.2758727272727,1100.0
5285,OKC,PHX,1.0,833.0,203.75995867768597,968.0
5294,OKC,SLC,1.0,866.0,229.6611013215859,454.0
5297,OKC,STL,1.0,462.0,204.78443378119002,521.0
5299,OKC,VPS,1.0,726.0,81.8301282051282,624.0
5301,OMA,ATL,1.0,821.0,235.02090671316475,1147.0
5314,OMA,DAL,1.0,586.0,132.3126086956522,598.0
5315,OMA,DCA,1.0,1012.0,177.29614285714285,1330.0
5316,OMA,DEN,1.0,472.0,131.07153651115618,3944.0
5317,OMA,DFW,1.0,583.0,210.85157931034485,1450.0
5318,OMA,DTW,1.0,651.0,261.7742286751361,551.0
5320,OMA,EWR,1.0,1134.0,226.5820319634703,876.0
5323,OMA,HOU,1.0,804.0,139.21182758620694,580.0
5324,OMA,IAH,1.0,781.0,202.38697959183673,735.0
5326,OMA,LAS,1.0,1099.0,152.022386310361,2133.0
5327,OMA,LAX,1.0,1330.0,222.58753891050583,1028.0
5328,OMA,LGA,1.0,1148.0,223.7051437371663,974.0
5330,OMA,MDW,1.0,423.0,138.38969505178366,1738.0
5333,OMA,MSP,1.0,282.0,250.86657207718503,881.0
5337,OMA,ORD,1.0,416.0,190.27827945205482,1825.0
5340,OMA,PHX,1.0,1037.0,179.01683908045976,1566.0
5344,OMA,SAN,1.0,1313.0,149.12250874125874,1144.0
5347,OMA,SEA,1.0,1368.0,200.9130046511628,1075.0
5349,OMA,SFO,1.0,1433.0,268.9115235008104,617.0
5351,OMA,SLC,1.0,840.0,260.4577049180328,488.0
5354,OMA,STL,1.0,342.0,173.33745833333333,960.0
5357,OME,ANC,1.0,539.0,214.91891857506363,786.0
5362,ONT,ATL,1.0,1900.0,283.261991643454,718.0
5363,ONT,AUS,1.0,1196.0,68.85570063694269,628.0
5368,ONT,DAL,1.0,1200.0,182.31875000000002,584.0
5369,ONT,DEN,1.0,819.0,138.47958847736626,3402.0
5370,ONT,DFW,1.0,1188.0,260.302893666473,1721.0
5378,ONT,JFK,1.0,2429.0,233.89657613967023,1031.0
5379,ONT,LAS,1.0,197.0,128.47905761981693,1857.0
5384,ONT,MCO,1.0,2171.0,118.16098630136986,1095.0
5385,ONT,MDW,1.0,1706.0,223.18691285081238,677.0
5389,ONT,OAK,1.0,362.0,119.83626906204303,4787.0
5391,ONT,PDX,1.0,838.0,155.7370060137457,2328.0
5393,ONT,PHX,1.0,325.0,152.8737974683544,3081.0
5395,ONT,SAT,1.0,1166.0,97.4432909090909,550.0
5397,ONT,SEA,1.0,956.0,158.9815091509151,3333.0
5398,ONT,SFO,1.0,363.0,106.58950542437779,3134.0
5399,ONT,SJC,1.0,333.0,119.1880752071383,3138.0
5400,ONT,SLC,1.0,558.0,195.10556521739127,805.0
5401,ONT,SMF,1.0,390.0,130.27054363376251,5592.0
5404,ORD,ABE,1.0,654.0,268.22153688524594,488.0
5405,ORD,ABQ,1.0,1118.0,246.78061183550648,997.0
5406,ORD,ALB,1.0,723.0,238.81929482370592,1333.0
5408,ORD,ANC,1.0,2846.0,333.12125309150866,1213.0
5410,ORD,ATL,1.0,606.0,163.05510274963817,13820.0
5412,ORD,AUS,1.0,977.0,144.71454294011892,7231.0
5414,ORD,AVP,1.0,632.0,216.77598095238096,525.0
5416,ORD,BDL,1.0,783.0,260.09973342939486,2776.0
5418,ORD,BGR,1.0,978.0,239.7191150442478,452.0
5419,ORD,BHM,1.0,583.0,242.38703745743476,881.0
5424,ORD,BNA,1.0,409.0,168.39758101609868,4783.0
5425,ORD,BOI,1.0,1437.0,318.90844947735195,574.0
5426,ORD,BOS,1.0,867.0,165.52714882856847,19378.0
5427,ORD,BTV,1.0,763.0,220.94634122287968,1014.0
5428,ORD,BUF,1.0,473.0,198.41455689828803,1986.0
5429,ORD,BWI,1.0,621.0,140.3628535318073,7121.0
5430,ORD,BZN,1.0,1186.0,273.85628205128205,702.0
5432,ORD,CAK,1.0,343.0,201.14326855123673,566.0
5435,ORD,CHO,1.0,566.0,188.83065808297567,699.0
5436,ORD,CHS,1.0,760.0,175.1786039132734,1891.0
5439,ORD,CLE,1.0,315.0,200.92058464667008,3934.0
5440,ORD,CLT,1.0,599.0,222.93239575844717,5564.0
5441,ORD,CMH,1.0,296.0,203.9431182795699,3441.0
5445,ORD,COS,1.0,911.0,261.91409246575347,584.0
5446,ORD,COU,1.0,315.0,197.13649377593362,482.0
5448,ORD,CVG,1.0,264.0,177.61388304862024,3044.0
5450,ORD,DAY,1.0,240.0,213.27777644230767,832.0
5452,ORD,DCA,1.0,612.0,225.69371816470118,10091.0
5453,ORD,DEN,1.0,888.0,153.52946883618313,18130.0
5454,ORD,DFW,1.0,801.0,180.1517581054412,17735.0
5457,ORD,DSM,1.0,299.0,230.32934235976788,1551.0
5458,ORD,DTW,1.0,235.0,188.7347367321354,4786.0
5462,ORD,ELP,1.0,1236.0,251.87995277449824,847.0
5466,ORD,EWR,1.0,719.0,224.42540418806797,12655.0
5469,ORD,FAR,1.0,557.0,258.23562770562773,462.0
5471,ORD,FCA,1.0,1352.0,255.22845991561184,474.0
5472,ORD,FLL,1.0,1182.0,131.53313748531139,4255.0
5474,ORD,FSD,1.0,463.0,255.34238390092878,646.0
5479,ORD,GRR,1.0,137.0,218.65334890965732,642.0
5480,ORD,GSO,1.0,589.0,225.89379854368931,824.0
5481,ORD,GSP,1.0,577.0,219.10819702602228,1076.0
5484,ORD,HNL,1.0,4243.0,477.67790486976213,883.0
5485,ORD,HPN,1.0,738.0,234.6595275590551,1524.0
5487,ORD,HSV,1.0,510.0,182.2674736842105,475.0
5489,ORD,IAD,1.0,588.0,235.21137479541738,2444.0
5490,ORD,IAH,1.0,925.0,176.2557102029151,10497.0
5491,ORD,ICT,1.0,588.0,254.3260429447853,652.0
5492,ORD,ILM,1.0,760.0,175.34524109014674,477.0
5493,ORD,IND,1.0,177.0,211.11706459525757,1223.0
5494,ORD,JAC,1.0,1162.0,272.1735160289556,967.0
5495,ORD,JAX,1.0,864.0,135.97971685971686,3108.0
5496,ORD,JFK,1.0,740.0,168.3436323268206,5630.0
5500,ORD,LAS,1.0,1514.0,168.28852462669937,13461.0
5501,ORD,LAX,1.0,1744.0,210.31138777642343,22972.0
5502,ORD,LEX,1.0,323.0,225.66885294117643,680.0
5503,ORD,LGA,1.0,733.0,161.05774151005605,33363.0
5504,ORD,LIT,1.0,552.0,283.8197055214724,815.0
5509,ORD,MCI,1.0,403.0,203.6627507996511,3439.0
5510,ORD,MCO,1.0,1005.0,141.83927138594163,12064.0
5511,ORD,MDT,1.0,594.0,263.18028386050287,1233.0
5513,ORD,MEM,1.0,491.0,227.877082590612,1683.0
5516,ORD,MIA,1.0,1197.0,182.2935196824347,9069.0
5522,ORD,MSP,1.0,334.0,161.4922412731909,11373.0
5523,ORD,MSY,1.0,836.0,127.90968586387434,3820.0
5525,ORD,MYR,1.0,753.0,86.624375,1840.0
5526,ORD,OAK,1.0,1836.0,129.74896130346232,982.0
5527,ORD,OGG,1.0,4184.0,434.5740899357602,467.0
5529,ORD,OKC,1.0,693.0,219.18278070175438,1140.0
5530,ORD,OMA,1.0,416.0,209.62484783769352,1873.0
5531,ORD,ORF,1.0,717.0,187.3865824915825,1782.0
5533,ORD,PBI,1.0,1143.0,241.9206124604013,947.0
5534,ORD,PDX,1.0,1739.0,250.69856735856737,4914.0
5535,ORD,PHL,1.0,678.0,223.14114700822023,10462.0
5536,ORD,PHX,1.0,1440.0,208.14252514402887,10241.0
5539,ORD,PIT,1.0,413.0,198.93554472477066,3488.0
5540,ORD,PNS,1.0,794.0,163.93673590504451,674.0
5542,ORD,PVD,1.0,849.0,256.11711262282694,1323.0
5543,ORD,PWM,1.0,900.0,237.4987333854574,1279.0
5546,ORD,RDU,1.0,646.0,114.3823252858958,7083.0
5547,ORD,RIC,1.0,642.0,238.81003674540682,1905.0
5548,ORD,RNO,1.0,1671.0,278.691140167364,956.0
5550,ORD,ROC,1.0,528.0,220.89626648161,1441.0
5551,ORD,RST,1.0,268.0,200.97253521126763,497.0
5552,ORD,RSW,1.0,1120.0,134.9608742911153,4232.0
5553,ORD,SAN,1.0,1723.0,205.66210316439415,7774.0
5554,ORD,SAT,1.0,1041.0,240.86940589353614,2104.0
5555,ORD,SAV,1.0,773.0,187.73773195876288,1261.0
5558,ORD,SDF,1.0,286.0,204.71586406362977,1383.0
5559,ORD,SEA,1.0,1721.0,205.55407972665148,13170.0
5560,ORD,SFO,1.0,1846.0,263.2496227909811,16410.0
5561,ORD,SGF,1.0,438.0,215.69430424528304,848.0
5563,ORD,SJC,1.0,1829.0,272.13911102007376,2441.0
5564,ORD,SJU,1.0,2072.0,254.98198814655177,1856.0
5565,ORD,SLC,1.0,1250.0,254.11995336076816,3645.0
5566,ORD,SMF,1.0,1781.0,261.2888555078684,2097.0
5567,ORD,SNA,1.0,1726.0,279.69795092838194,4524.0
5570,ORD,STL,1.0,258.0,226.19925352112676,2840.0
5572,ORD,SYR,1.0,607.0,183.0801791713326,1786.0
5574,ORD,TPA,1.0,1011.0,144.29050260202683,7302.0
5575,ORD,TTN,1.0,692.0,72.87572674418605,1376.0
5576,ORD,TUL,1.0,585.0,226.18058408862035,993.0
5577,ORD,TUS,1.0,1437.0,255.49121212121213,825.0
5578,ORD,TVC,1.0,224.0,230.12748815165878,633.0
5579,ORD,TYS,1.0,475.0,214.46379661016948,1180.0
5582,ORD,XNA,1.0,522.0,316.36657268722473,1135.0
5583,ORF,ATL,1.0,516.0,225.67615151515153,1650.0
5589,ORF,BWI,1.0,159.0,181.66299785867236,467.0
5591,ORF,CLT,1.0,290.0,284.0641908713693,482.0
5595,ORF,DEN,1.0,1553.0,160.85704265402842,1055.0
5596,ORF,DFW,1.0,1212.0,261.91192017259976,927.0
5597,ORF,DTW,1.0,529.0,199.53531088082903,772.0
5598,ORF,EWR,1.0,284.0,197.1908462455304,839.0
5603,ORF,IAH,1.0,1201.0,239.369652014652,546.0
5607,ORF,JFK,1.0,290.0,168.23003239740822,926.0
5610,ORF,LGA,1.0,296.0,165.02827136333985,1533.0
5612,ORF,MCO,1.0,655.0,110.36687981510018,1298.0
5613,ORF,MDW,1.0,704.0,140.71185754189943,716.0
5616,ORF,MIA,1.0,802.0,217.03052413793105,725.0
5624,ORF,ORD,1.0,717.0,181.18262077294688,1656.0
5645,ORH,FLL,1.0,1211.0,137.92425038639874,647.0
5647,ORH,MCO,1.0,1091.0,140.30738751814224,689.0
5650,OTZ,ANC,1.0,548.0,177.96386363636364,704.0
5653,PAE,DEN,1.0,1036.0,146.74612499999998,560.0
5654,PAE,LAS,1.0,894.0,137.13251008878126,1239.0
5655,PAE,LAX,1.0,984.0,137.70188008130083,1968.0
5656,PAE,PDX,1.0,161.0,110.22630136986302,876.0
5657,PAE,PHX,1.0,1133.0,139.16984523809523,840.0
5658,PAE,SAN,1.0,1080.0,137.49832925835372,1227.0
5659,PAE,SFO,1.0,710.0,132.96381806930694,1616.0
5660,PAE,SJC,1.0,728.0,145.4154265873016,1008.0
5661,PAE,SNA,1.0,1008.0,176.7991519434629,566.0
5664,PBG,FLL,1.0,1334.0,112.85481561822124,922.0
5668,PBG,SFB,1.0,1175.0,98.96533795493934,577.0
5669,PBI,ATL,1.0,545.0,167.14363174603173,3150.0
5670,PBI,BDL,1.0,1133.0,164.48853678929765,1196.0
5672,PBI,BOS,1.0,1197.0,157.48318038804405,3814.0
5673,PBI,BWI,1.0,883.0,158.26203730272596,1394.0
5674,PBI,CLT,1.0,590.0,300.3799558498896,453.0
5677,PBI,DCA,1.0,857.0,186.00607749830047,1471.0
5678,PBI,DFW,1.0,1102.0,255.11877763329,769.0
5679,PBI,DTW,1.0,1086.0,168.0316891891892,740.0
5680,PBI,EWR,1.0,1023.0,166.14921125461254,6504.0
5682,PBI,HPN,1.0,1056.0,169.23256890459365,2830.0
5684,PBI,ISP,1.0,1052.0,146.13263513513513,2664.0
5685,PBI,JFK,1.0,1028.0,145.20758834766,4188.0
5686,PBI,LGA,1.0,1035.0,158.2770448822397,6751.0
5690,PBI,ORD,1.0,1143.0,249.71447807933197,958.0
5691,PBI,PHL,1.0,951.0,203.24133687002652,1885.0
5694,PBI,PVD,1.0,1148.0,149.09964705882354,1020.0
5697,PBI,TTN,1.0,985.0,85.55591836734695,588.0
5698,PDX,ABQ,1.0,1111.0,192.43714521452145,606.0
5699,PDX,ANC,1.0,1542.0,196.67137585421415,2195.0
5700,PDX,ATL,1.0,2172.0,327.1099048977651,2103.0
5701,PDX,AUS,1.0,1715.0,220.7008326253186,1177.0
5705,PDX,BNA,1.0,1973.0,124.29923186344239,703.0
5706,PDX,BOI,1.0,344.0,139.74298701298702,2618.0
5707,PDX,BOS,1.0,2537.0,258.8636442281698,3699.0
5709,PDX,BUR,1.0,817.0,139.59321766561513,3170.0
5710,PDX,BWI,1.0,2358.0,255.02015011547343,866.0
5711,PDX,BZN,1.0,554.0,148.8540683760684,585.0
5714,PDX,DAL,1.0,1626.0,183.04405704307334,1718.0
5715,PDX,DCA,1.0,2350.0,310.01813028764803,1182.0
5716,PDX,DEN,1.0,991.0,156.90254803675856,8379.0
5717,PDX,DFW,1.0,1616.0,247.24385380788362,2613.0
5718,PDX,DTW,1.0,1953.0,294.89710361067506,1274.0
5721,PDX,EWR,1.0,2434.0,251.5591251271618,2949.0
5722,PDX,FAT,1.0,626.0,167.26935217903414,849.0
5724,PDX,GEG,1.0,279.0,138.6622364802933,2182.0
5725,PDX,HNL,1.0,2603.0,246.1856786389414,2645.0
5727,PDX,IAD,1.0,2327.0,307.310342019544,614.0
5728,PDX,IAH,1.0,1825.0,289.38909633418587,1173.0
5731,PDX,JFK,1.0,2454.0,245.80077530969672,4682.0
5732,PDX,LAS,1.0,763.0,105.61056456517333,9866.0
5733,PDX,LAX,1.0,834.0,133.12229677780107,14307.0
5735,PDX,LGB,1.0,846.0,122.83888302550571,1137.0
5736,PDX,MCI,1.0,1482.0,203.4468890612878,1289.0
5737,PDX,MCO,1.0,2534.0,274.0274306839187,1082.0
5738,PDX,MDW,1.0,1751.0,185.51391373801917,626.0
5739,PDX,MFR,1.0,222.0,152.717968164794,1068.0
5742,PDX,MSP,1.0,1426.0,195.2310343365833,4718.0
5744,PDX,OAK,1.0,543.0,126.74689721421711,6246.0
5745,PDX,OGG,1.0,2562.0,237.8042621527778,2304.0
5748,PDX,ONT,1.0,838.0,158.13807364167042,2227.0
5749,PDX,ORD,1.0,1739.0,247.39327885190355,5017.0
5751,PDX,PAE,1.0,161.0,110.5463723150358,838.0
5752,PDX,PHL,1.0,2406.0,238.0342156862745,1020.0
5753,PDX,PHX,1.0,1009.0,159.17337264150942,6784.0
5757,PDX,RNO,1.0,444.0,151.24627278441233,1591.0
5760,PDX,SAN,1.0,933.0,147.1949308556612,6942.0
5762,PDX,SBA,1.0,784.0,198.58962546816483,534.0
5764,PDX,SEA,1.0,129.0,133.22508274824472,3988.0
5765,PDX,SFO,1.0,550.0,137.70457663222922,9389.0
5766,PDX,SJC,1.0,569.0,128.27177382396548,7419.0
5768,PDX,SLC,1.0,630.0,173.09693927522036,4084.0
5769,PDX,SMF,1.0,479.0,145.51608403683807,5212.0
5770,PDX,SNA,1.0,859.0,170.06068217054263,3870.0
5771,PDX,STL,1.0,1708.0,201.71650943396224,1060.0
5772,PDX,STS,1.0,489.0,165.63526383526386,777.0
5775,PGD,ABE,1.0,1018.0,82.31785195936139,689.0
5776,PGD,ALB,1.0,1185.0,75.55202312138728,519.0
5777,PGD,AVL,1.0,588.0,64.17156424581005,716.0
5778,PGD,BLV,1.0,921.0,91.47086614173229,635.0
5779,PGD,BNA,1.0,692.0,64.09219262295082,488.0
5782,PGD,CVG,1.0,850.0,68.40122102009273,1294.0
5784,PGD,FNT,1.0,1111.0,86.98170731707317,492.0
5789,PGD,IND,1.0,916.0,96.57069970845481,686.0
5790,PGD,LCK,1.0,890.0,82.03908116385912,653.0
5791,PGD,LEX,1.0,781.0,69.51872813990461,629.0
5794,PGD,PIA,1.0,1045.0,84.37328094302553,509.0
5795,PGD,PIT,1.0,941.0,87.2283356258597,727.0
5799,PGD,RFD,1.0,1127.0,94.46382189239333,539.0
5800,PGD,SBN,1.0,1049.0,82.83651804670913,471.0
5801,PGD,SDF,1.0,806.0,77.03413865546219,476.0
5805,PGD,TYS,1.0,624.0,64.7375249500998,501.0
5815,PHL,ATL,1.0,666.0,169.6629512635379,11080.0
5816,PHL,AUS,1.0,1430.0,199.77970200293112,2047.0
5821,PHL,BHM,1.0,772.0,213.48602256699576,709.0
5822,PHL,BNA,1.0,675.0,149.13732069862505,5382.0
5823,PHL,BOS,1.0,280.0,154.24466541160362,11686.0
5831,PHL,CHS,1.0,550.0,140.61224696356274,1482.0
5832,PHL,CLE,1.0,363.0,342.60547318611987,634.0
5833,PHL,CLT,1.0,449.0,194.24947503499766,4286.0
5834,PHL,CMH,1.0,406.0,314.30295252225517,1348.0
5836,PHL,CVG,1.0,507.0,149.4078427048879,2721.0
5837,PHL,DAL,1.0,1295.0,167.5710480349345,687.0
5838,PHL,DAY,1.0,477.0,300.5973125,480.0
5840,PHL,DEN,1.0,1558.0,186.21760687627236,8842.0
5841,PHL,DFW,1.0,1303.0,225.98867716100526,7242.0
5843,PHL,DTW,1.0,453.0,168.14066343723675,4748.0
5846,PHL,FLL,1.0,992.0,129.80404185649203,7024.0
5850,PHL,GSP,1.0,515.0,241.4407272727273,605.0
5853,PHL,IAH,1.0,1325.0,214.96053370140325,4347.0
5855,PHL,IND,1.0,588.0,324.9916704459562,1323.0
5858,PHL,JAX,1.0,742.0,152.87950119904076,2085.0
5859,PHL,LAS,1.0,2176.0,195.39222187104932,6328.0
5860,PHL,LAX,1.0,2402.0,259.9243451318139,9521.0
5864,PHL,MCI,1.0,1038.0,212.85821451929368,1529.0
5865,PHL,MCO,1.0,861.0,111.84130262276497,19407.0
5867,PHL,MDW,1.0,668.0,167.55333537144602,3271.0
5868,PHL,MEM,1.0,875.0,173.3366439688716,1028.0
5870,PHL,MIA,1.0,1013.0,163.05406693136698,5289.0
5871,PHL,MKE,1.0,690.0,77.96263366336635,505.0
5873,PHL,MSN,1.0,764.0,181.2431721194879,703.0
5874,PHL,MSP,1.0,980.0,169.74911590524536,4728.0
5875,PHL,MSY,1.0,1089.0,129.96378903274945,2626.0
5876,PHL,MYR,1.0,473.0,83.57902966625463,1618.0
5881,PHL,ORD,1.0,678.0,215.36763374073328,9982.0
5882,PHL,ORF,1.0,212.0,290.47799599198396,499.0
5884,PHL,PBI,1.0,951.0,205.0513839056894,1951.0
5885,PHL,PDX,1.0,2406.0,241.8794350282486,1239.0
5887,PHL,PHX,1.0,2075.0,259.62728367193375,3987.0
5888,PHL,PIT,1.0,268.0,337.57306711409393,1490.0
5889,PHL,PNS,1.0,935.0,106.27680198019802,1010.0
5890,PHL,PVD,1.0,237.0,280.42330569948183,965.0
5891,PHL,PWM,1.0,364.0,293.6120125786163,795.0
5892,PHL,RDU,1.0,337.0,137.54769610040339,4462.0
5897,PHL,RSW,1.0,993.0,133.31935877261998,2542.0
5898,PHL,SAN,1.0,2370.0,303.5491269506537,2371.0
5900,PHL,SAV,1.0,629.0,131.30984790874527,1315.0
5903,PHL,SDF,1.0,576.0,286.4891917591125,631.0
